X,Y,sigla,idpozo,area,yacimiento,cota,clasificac,subclasifi,tipopozo,tipoextrac,tipoestado,icon_url
-68.47342514,-33.53829465,YPF.Md.Vi.a-1059,"146191",VIZCACHERAS,VIZCACHERAS,949.159999999999968,EXPLOTACION,AVANZADA,Petrolífero,Electrosumergible,Extracción Efectiva,./0.png
-68.49506194,-33.53989952,YPF.Md.ViO.IA-20,"146192",VIZCACHERAS,VIZCACHERAS,973.070000000000050,SERVICIO,INYECTOR DE AGUA,Petrolífero,Electrosumergible,Extracción Efectiva,./0.png
-68.79866753,-33.08030211,YPF.Md.L-42h,"146241",BARRANCAS,ESTRUCTURA CRUZ DE PIEDRA,942.360000000000014,EXPLOTACION,DESARROLLO,Petrolífero,Electrosumergible,Extracción Efectiva,./0.png
-68.78173049,-33.18479159,YPF.Md.B-118(I),"146390",BARRANCAS,BARRANCAS,930.580000000000041,EXPLOTACION,DESARROLLO,Otro tipo,Sin Sistema de Extracción,Abandonado,./0.png
-68.7906503,-33.15089313,YPF.Md.B-141,"146391",BARRANCAS,BARRANCAS,923.090000000000032,EXPLOTACION,DESARROLLO,Petrolífero,Bombeo Mecánico,Parado Alta Relación Agua/Petróleo,./0.png
-68.79449799,-33.14267601,YPF.Md.B-187,"146393",BARRANCAS,BARRANCAS,941.360000000000014,EXPLOTACION,DESARROLLO,Otro tipo,Sin Sistema de Extracción,Abandonado,./0.png
-68.80359903,-33.13602855,YPF.Md.B-193,"146394",BARRANCAS,BARRANCAS,975.049999999999955,EXPLORACION,EXPLORACION,Otro tipo,Sin Sistema de Extracción,Abandonado,./0.png
-68.79881871,-33.1661299,YPF.Md.B-233,"146395",BARRANCAS,BARRANCAS,957.289999999999964,EXPLOTACION,DESARROLLO,Petrolífero,Electrosumergible,Parado Transitoriamente,./0.png
-68.79264541,-33.13821336,YPF.Md.B-237,"146396",BARRANCAS,BARRANCAS,935.000000000000000,EXPLOTACION,DESARROLLO,Inyección de Agua,Sin Sistema de Extracción,En Inyección Efectiva,./0.png
-68.77135419,-33.21093078,YPF.Md.B-368,"146397",BARRANCAS,BARRANCAS,894.940000000000055,EXPLOTACION,DESARROLLO,Petrolífero,Electrosumergible,Extracción Efectiva,./0.png
-68.76684759,-33.20038021,YPF.Md.B-370,"146398",BARRANCAS,BARRANCAS,917.450000000000045,EXPLOTACION,DESARROLLO,Inyección de Agua,Sin Sistema de Extracción,En Inyección Efectiva,./0.png
-68.77911614,-33.12744337,YPF.Md.B-397,"146399",BARRANCAS,BARRANCAS,878.330000000000041,EXPLOTACION,DESARROLLO,Petrolífero,Sin Sistema de Extracción,Parado Alta Relación Agua/Petróleo,./0.png
-68.77812391,-33.18433375,YPF.Md.B-417,"146400",BARRANCAS,BARRANCAS,916.250000000000000,EXPLOTACION,DESARROLLO,Otro tipo,Sin Sistema de Extracción,A Abandonar,./0.png
-68.77812391,-33.18433375,YPF.Md.B-417,"146401",BARRANCAS,BARRANCAS,916.250000000000000,EXPLOTACION,DESARROLLO,Otro tipo,Sin Sistema de Extracción,A Abandonar,./0.png
-68.78455436,-33.1745857,YPF.Md.B-420,"146402",BARRANCAS,BARRANCAS,919.389999999999986,EXPLOTACION,DESARROLLO,Otro tipo,Sin Sistema de Extracción,Abandonado,./0.png
-68.78850481,-33.17527808,YPF.Md.B-421,"146403",BARRANCAS,BARRANCAS,929.620000000000005,EXPLOTACION,DESARROLLO,Otro tipo,Bombeo Mecánico,A Abandonar,./0.png
-68.79098717,-33.1461107,YPF.Md.B-425,"146404",BARRANCAS,BARRANCAS,938.370000000000005,EXPLOTACION,DESARROLLO,Otro tipo,Sin Sistema de Extracción,En Reserva para Recup. Sec./Asist.,./0.png
-68.78004285,-33.18142637,YPF.Md.B-426,"146405",BARRANCAS,BARRANCAS,922.159999999999968,EXPLOTACION,DESARROLLO,Otro tipo,Electrosumergible,En Reserva para Recup. Sec./Asist.,./0.png
-68.78518015,-33.18119253,YPF.Md.B-427,"146406",BARRANCAS,BARRANCAS,934.350000000000023,EXPLOTACION,DESARROLLO,Petrolífero,Bombeo Mecánico,Parado Alta Relación Agua/Petróleo,./0.png
-68.78518015,-33.18119253,YPF.Md.B-427,"146407",BARRANCAS,BARRANCAS,934.350000000000023,EXPLOTACION,DESARROLLO,Petrolífero,Bombeo Mecánico,Parado Alta Relación Agua/Petróleo,./0.png
-68.78861541,-33.17981167,YPF.Md.B-428,"146408",BARRANCAS,BARRANCAS,926.919999999999959,EXPLOTACION,DESARROLLO,Inyección de Agua,Sin Sistema de Extracción,En Inyección Efectiva,./0.png
-68.78861541,-33.17981167,YPF.Md.B-428,"146409",BARRANCAS,BARRANCAS,926.919999999999959,EXPLOTACION,DESARROLLO,Inyección de Agua,Sin Sistema de Extracción,En Inyección Efectiva,./0.png
-68.79818742,-33.13657,YPF.Md.B-442,"146410",BARRANCAS,BARRANCAS,954.830000000000041,EXPLOTACION,DESARROLLO,Petrolífero,Bombeo Mecánico,Extracción Efectiva,./0.png
-68.78401002,-33.15119106,YPF.Md.B-460,"146411",BARRANCAS,BARRANCAS,906.169999999999959,EXPLOTACION,DESARROLLO,Petrolífero,Electrosumergible,Extracción Efectiva,./0.png
-68.76544283,-33.15644116,YPF.Md.B-66,"146412",BARRANCAS,BARRANCAS,849.899999999999977,EXPLOTACION,DESARROLLO,Otro tipo,Sin Sistema de Extracción,Abandonado,./0.png
-68.77535556,-33.13229513,YPF.Md.B-6,"146413",BARRANCAS,BARRANCAS,883.210000000000036,EXPLOTACION,DESARROLLO,Otro tipo,Sin Sistema de Extracción,A Abandonar,./0.png
-68.78846179,-33.17412967,YPF.Md.B-72,"146414",BARRANCAS,BARRANCAS,929.610000000000014,EXPLOTACION,DESARROLLO,Otro tipo,Bombeo Mecánico,A Abandonar,./0.png
-68.78638076,-33.1616911,YPF.Md.B-79,"146415",BARRANCAS,BARRANCAS,909.529999999999973,EXPLOTACION,DESARROLLO,Otro tipo,Sin Sistema de Extracción,Abandonado,./0.png
-68.77975448,-33.17741262,YPF.Md.B-85,"146416",BARRANCAS,BARRANCAS,905.480000000000018,EXPLOTACION,DESARROLLO,Otro tipo,Bombeo Mecánico,Abandonado,./0.png
-68.77270363,-33.16098299,YPF.Md.B-91,"146417",BARRANCAS,BARRANCAS,867.850000000000023,EXPLOTACION,DESARROLLO,Petrolífero,Sin Sistema de Extracción,Parado Alta Relación Agua/Petróleo,./0.png
-68.78812273,-33.19076378,YPF.Md.B.a-229,"146418",BARRANCAS,BARRANCAS,935.620000000000005,EXPLOTACION,DESARROLLO,Petrolífero,Electrosumergible,Parado Transitoriamente,./0.png
-68.77054388,-33.1176936,YPF.Md.B.a-230,"146419",BARRANCAS,BARRANCAS,857.659999999999968,EXPLOTACION,DESARROLLO,Otro tipo,Sin Sistema de Extracción,Abandonado,./0.png
-68.76325215,-33.18872515,YPF.Md.B.a-430,"146420",BARRANCAS,BARRANCAS,884.559999999999945,EXPLOTACION,AVANZADA,Inyección de Agua,Sin Sistema de Extracción,En Inyección Efectiva,./0.png
-68.76341117,-33.18254421,YPF.Md.B.a-431,"146421",BARRANCAS,BARRANCAS,884.519999999999982,EXPLOTACION,AVANZADA,Inyección de Agua,Sin Sistema de Extracción,En Inyección Efectiva,./0.png
-68.79055983,-33.15838165,YPF.Md.B.a-434,"146422",BARRANCAS,BARRANCAS,920.649999999999977,EXPLOTACION,AVANZADA,Otro tipo,Bombeo Mecánico,En Espera de Reparación,./0.png
-68.78164507,-33.21320229,YPF.Md.B.xp-197,"146423",BARRANCAS,BARRANCAS,912.600000000000023,EXPLORACION,EXPLORATORIO PROFUNDO,Petrolífero,Electrosumergible,Extracción Efectiva,./0.png
-68.7617717,-33.12841135,YPF.Md.BN.xp-5,"146424",BARRANCAS,BARRANCAS,863.480000000000018,EXPLORACION,EXPLORATORIO PROFUNDO,Otro tipo,Sin Sistema de Extracción,Abandonado,./0.png
-68.84032431,-33.11663435,YPF.Md.BO.a-3,"146425",BARRANCAS,BARRANCAS,1021.620000000000005,EXPLOTACION,AVANZADA,Otro tipo,Sin Sistema de Extracción,Abandonado,./0.png
-68.82106202,-33.15077725,YPF.Md.BO.xp-5,"146426",BARRANCAS,BARRANCAS OESTE,1103.599999999999909,EXPLORACION,EXPLORATORIO PROFUNDO,Otro tipo,Sin Sistema de Extracción,Abandonado,./0.png
-68.80530139,-33.14749765,YPF.Md.BO.xp-6,"146427",BARRANCAS,BARRANCAS,996.879999999999995,EXPLORACION,EXPLORATORIO PROFUNDO,Otro tipo,Sin Sistema de Extracción,En Reserva para Recup. Sec./Asist.,./0.png
-68.40068183,-33.65301977,YPF.Md.CLL.x-1,"146428",VIZCACHERAS,CAÑADA LLOVIZNOSA,907.500000000000000,EXPLORACION,EXPLORACION,Otro tipo,Sin Sistema de Extracción,Abandonado,./0.png
-68.79992344,-33.07044759,YPF.Md.ECP-58,"146429",BARRANCAS,ESTRUCTURA CRUZ DE PIEDRA,939.889999999999986,EXPLOTACION,DESARROLLO,Petrolífero,Electrosumergible,Extracción Efectiva,./0.png
-68.80033972,-33.07404283,YPF.Md.ECP-66,"146430",BARRANCAS,ESTRUCTURA CRUZ DE PIEDRA,944.100000000000023,EXPLOTACION,DESARROLLO,Petrolífero,Electrosumergible,Extracción Efectiva,./0.png
-68.80230794,-33.06894868,YPF.Md.ECP-67,"146431",BARRANCAS,ESTRUCTURA CRUZ DE PIEDRA,959.000000000000000,EXPLOTACION,DESARROLLO,Petrolífero,Bombeo Mecánico,Extracción Efectiva,./0.png
-68.81640127,-33.07207042,YPF.Md.ECP-72,"146432",BARRANCAS,ESTRUCTURA CRUZ DE PIEDRA,988.070000000000050,EXPLOTACION,DESARROLLO,Otro tipo,Sin Sistema de Extracción,Abandonado,./0.png
-68.79368858,-33.08455884,YPF.Md.L-35,"146433",BARRANCAS,ESTRUCTURA CRUZ DE PIEDRA,930.009999999999991,EXPLOTACION,DESARROLLO,Petrolífero,Electrosumergible,Extracción Efectiva,./0.png
-68.7970933,-33.09183876,YPF.Md.L.a-30,"146434",BARRANCAS,ESTRUCTURA CRUZ DE PIEDRA,933.769999999999982,EXPLOTACION,AVANZADA,Otro tipo,Sin Sistema de Extracción,A Abandonar,./0.png
-68.80240188,-33.08063079,YPF.Md.L.x-4,"146435",BARRANCAS,ESTRUCTURA CRUZ DE PIEDRA,944.570000000000050,EXPLORACION,EXPLORACION,Otro tipo,Sin Sistema de Extracción,Abandonado,./0.png
-68.72653745,-33.21844932,YPF.Md.LC-87,"146436",BARRANCAS,LUNLUNTA-CARRIZAL,813.600000000000023,EXPLOTACION,DESARROLLO,Otro tipo,Sin Sistema de Extracción,Abandonado,./0.png
-68.71517177,-33.24723857,YPF.Md.LC.a-118,"146437",BARRANCAS,LUNLUNTA-CARRIZAL,784.100000000000023,EXPLOTACION,AVANZADA,Petrolífero,Bombeo Mecánico,Extracción Efectiva,./0.png
-68.67493323,-33.21998079,YPF.Md.LCE.x-1,"146438",BARRANCAS,LUNLUNTA-CARRIZAL ESTE,728.399999999999977,EXPLORACION,EXPLORACION,Otro tipo,Sin Sistema de Extracción,Abandonado,./0.png
-68.71188331,-33.14604347,YPF.Md.LCE.x-2,"146439",BARRANCAS,LUNLUNTA-CARRIZAL ESTE,768.440000000000055,EXPLORACION,EXPLORACION,Otro tipo,Sin Sistema de Extracción,Abandonado,./0.png
-68.68649437,-33.23118645,YPF.Md.LCE.x-3,"146440",BARRANCAS,LUNLUNTA-CARRIZAL ESTE,748.279999999999973,EXPLORACION,EXPLORACION,Otro tipo,Sin Sistema de Extracción,Abandonado,./0.png
-68.52345687,-33.51849737,YPF.Md.RL.x-1,"146504",VIZCACHERAS,REPRESA LARGA,993.490000000000009,EXPLORACION,EXPLORACION,Otro tipo,Sin Sistema de Extracción,Abandonado,./0.png
-68.48726768,-33.59345464,YPF.Md.RL.x-2,"146505",VIZCACHERAS,REPRESA LARGA,988.909999999999968,EXPLORACION,EXPLORACION,Otro tipo,Sin Sistema de Extracción,Abandonado,./0.png
-68.49050222,-33.63512973,YPF.Md.RL.x-3,"146506",VIZCACHERAS,REPRESA LARGA,1026.730000000000018,EXPLORACION,EXPLORACION,Otro tipo,Sin Sistema de Extracción,Abandonado,./0.png
-68.47341748,-33.66542296,YPF.Md.RL.x-4,"146507",VIZCACHERAS,REPRESA LARGA,994.110000000000014,EXPLORACION,EXPLORACION,Otro tipo,Sin Sistema de Extracción,Abandonado,./0.png
-68.40170712,-33.67310251,YPF.Md.RL.x-5,"146508",VIZCACHERAS,REPRESA LARGA,945.570000000000050,EXPLORACION,EXPLORACION,Otro tipo,Sin Sistema de Extracción,Abandonado,./0.png
-68.93637097,-33.28835504,YPF.Md.U-102,"146509",BARRANCAS,UGARTECHE,969.190000000000055,EXPLOTACION,DESARROLLO,Otro tipo,Bombeo Mecánico,A Abandonar,./0.png
-68.97002299,-33.31251273,YPF.Md.U-112,"146510",BARRANCAS,UGARTECHE,1018.600000000000023,EXPLOTACION,DESARROLLO,Petrolífero,Bombeo Mecánico,Extracción Efectiva,./0.png
-68.96777226,-33.30296749,YPF.Md.U-122,"146511",BARRANCAS,UGARTECHE,1020.379999999999995,EXPLOTACION,DESARROLLO,Otro tipo,Sin Sistema de Extracción,Abandonado,./0.png
-68.95959852,-33.30277657,YPF.Md.U-126,"146512",BARRANCAS,UGARTECHE,1002.149999999999977,EXPLOTACION,DESARROLLO,Petrolífero,Bombeo Mecánico,Parado Transitoriamente,./0.png
-68.91533087,-33.27539869,YPF.Md.U-19,"146513",BARRANCAS,UGARTECHE,934.470000000000027,EXPLOTACION,DESARROLLO,Otro tipo,Sin Sistema de Extracción,Abandonado,./0.png
-68.90902356,-33.28906295,YPF.Md.U-45,"146515",BARRANCAS,UGARTECHE,927.940000000000055,EXPLOTACION,DESARROLLO,Petrolífero,Bombeo Mecánico,Extracción Efectiva,./0.png
-68.84813167,-33.28465984,YPF.Md.U-79,"146516",BARRANCAS,UGARTECHE,865.399999999999977,EXPLOTACION,DESARROLLO,Otro tipo,Sin Sistema de Extracción,Abandonado,./0.png
-68.84286647,-33.272046,YPF.Md.U.x-1,"146517",BARRANCAS,UGARTECHE,870.759999999999991,EXPLORACION,EXPLORACION,Otro tipo,Sin Sistema de Extracción,Abandonado,./0.png
-68.80252869,-33.24962959,YPF.Md.U.xp-124,"146518",BARRANCAS,UGARTECHE,862.210000000000036,EXPLORACION,EXPLORATORIO PROFUNDO,Otro tipo,Sin Sistema de Extracción,Abandonado,./0.png
-68.40549875,-33.55930049,YPF.Md.Vi-106,"146519",VIZCACHERAS,VIZCACHERAS,871.730000000000018,EXPLOTACION,DESARROLLO,Petrolífero,Electrosumergible,Extracción Efectiva,./0.png
-68.39211225,-33.56819299,YPF.Md.Vi-122,"146520",VIZCACHERAS,VIZCACHERAS,867.080000000000041,EXPLOTACION,DESARROLLO,Petrolífero,Electrosumergible,Extracción Efectiva,./0.png
-68.44806901,-33.5370055,YPF.Md.Vi-18,"146521",VIZCACHERAS,VIZCACHERAS,909.090000000000032,EXPLOTACION,DESARROLLO,Otro tipo,Sin Sistema de Extracción,Abandonado,./0.png
-68.4052602,-33.56183277,YPF.Md.Vi-229,"146522",VIZCACHERAS,VIZCACHERAS,878.379999999999995,EXPLOTACION,DESARROLLO,Otro tipo,Sin Sistema de Extracción,Abandonado,./0.png
-68.37652789,-33.58139762,YPF.Md.Vi-24,"146523",VIZCACHERAS,VIZCACHERAS,853.389999999999986,EXPLOTACION,DESARROLLO,Otro tipo,Sin Sistema de Extracción,Abandonado,./0.png
-68.40206941,-33.56036677,YPF.Md.Vi-273,"146524",VIZCACHERAS,VIZCACHERAS,867.399999999999977,EXPLOTACION,DESARROLLO,Petrolífero,Electrosumergible,Parado Transitoriamente,./0.png
-68.40849687,-33.5640264,YPF.Md.Vi-39,"146525",VIZCACHERAS,VIZCACHERAS,887.740000000000009,EXPLOTACION,DESARROLLO,Petrolífero,Electrosumergible,Extracción Efectiva,./0.png
-68.42826542,-33.55522017,YPF.Md.Vi-97,"146526",VIZCACHERAS,VIZCACHERAS,917.289999999999964,EXPLOTACION,DESARROLLO,Petrolífero,Bombeo Mecánico,Extracción Efectiva,./0.png
-68.89869072,-33.27239741,YPF.Md.U-29,"146613",BARRANCAS,UGARTECHE,912.129999999999995,EXPLOTACION,DESARROLLO,Otro tipo,Sin Sistema de Extracción,Abandonado,./0.png
-68.96817847,-33.30765771,YPF.Md.CHH-42,"146738",BARRANCAS,UGARTECHE,1024.140000000000100,EXPLOTACION,DESARROLLO,Otro tipo,Sin Sistema de Extracción,Abandonado,./0.png
-68.45202335,-33.54707499,YPF.Md.Vi-1071,"146752",VIZCACHERAS,VIZCACHERAS,919.149999999999977,EXPLOTACION,DESARROLLO,Petrolífero,Bombeo Mecánico,Extracción Efectiva,./0.png
-68.83888656,-33.23631753,YPF.Md.BS-14(d),"146955",BARRANCAS,BARRANCAS SUR,883.809999999999945,EXPLOTACION,DESARROLLO,Otro tipo,Bombeo Mecánico,A Abandonar,./0.png
-68.79274639,-33.08207878,YPF.Md.L-32,"146956",BARRANCAS,ESTRUCTURA CRUZ DE PIEDRA,912.129999999999995,EXPLOTACION,DESARROLLO,Inyección de Agua,Sin Sistema de Extracción,Parado Transitoriamente,./0.png
-68.51020362,-33.53896823,YPF.Md.ViO.a-16,"146957",VIZCACHERAS,VIZCACHERAS,986.139999999999986,EXPLOTACION,AVANZADA,Otro tipo,Sin Sistema de Extracción,Abandonado,./0.png
-68.48311719,-33.5347158,YPF.Md.Vi-1099,"147132",VIZCACHERAS,VIZCACHERAS,960.009999999999991,EXPLOTACION,DESARROLLO,Petrolífero,Electrosumergible,Extracción Efectiva,./0.png
-68.48101043,-33.53729382,YPF.Md.Vi-1133,"147133",VIZCACHERAS,VIZCACHERAS,963.070000000000050,EXPLOTACION,DESARROLLO,Petrolífero,Electrosumergible,Extracción Efectiva,./0.png
-68.81822132,-33.06607674,YPF.Md.ECP-97(d),"147265",BARRANCAS,ESTRUCTURA CRUZ DE PIEDRA,928.120000000000005,EXPLOTACION,DESARROLLO,Petrolífero,Bombeo Mecánico,Extracción Efectiva,./0.png
-68.39718783,-33.5571947,YPF.Md.Vi-1004(I),"147266",VIZCACHERAS,VIZCACHERAS,857.259999999999991,EXPLOTACION,DESARROLLO,Petrolífero,Electrosumergible,Extracción Efectiva,./0.png
-68.39718783,-33.5571947,YPF.Md.Vi-1004(I),"147267",VIZCACHERAS,VIZCACHERAS,857.259999999999991,EXPLOTACION,DESARROLLO,Petrolífero,Electrosumergible,Extracción Efectiva,./0.png
-68.42556611,-33.55597302,YPF.Md.Vi-289(I),"147268",VIZCACHERAS,VIZCACHERAS,912.559999999999945,EXPLOTACION,DESARROLLO,Petrolífero,Electrosumergible,Extracción Efectiva,./0.png
-68.79706334,-33.0657508,YPF.Md.ECP-99(d),"147450",BARRANCAS,ESTRUCTURA CRUZ DE PIEDRA,934.820000000000050,EXPLOTACION,DESARROLLO,Petrolífero,Electrosumergible,Extracción Efectiva,./0.png
-68.96346649,-33.30470131,YPF.Md.U-120,"147453",BARRANCAS,UGARTECHE,1006.980000000000018,EXPLOTACION,DESARROLLO,Petrolífero,Bombeo Mecánico,Extracción Efectiva,./0.png
-68.42713289,-33.56987089,YPF.Md.Vi-1135,"147454",VIZCACHERAS,VIZCACHERAS,916.210000000000036,EXPLOTACION,DESARROLLO,Petrolífero,Electrosumergible,Extracción Efectiva,./0.png
-68.81173558,-33.04515818,YPF.Md.ECP-91(d),"152829",BARRANCAS,ESTRUCTURA CRUZ DE PIEDRA,895.000000000000000,EXPLOTACION,DESARROLLO,Otro tipo,Electrosumergible,Abandonado,./0.png
-68.49093245,-33.53709518,YPF.Md.ViO.IA-23,"152833",VIZCACHERAS,VIZCACHERAS,969.600000000000023,SERVICIO,INYECTOR DE AGUA,Otro tipo,Bombeo Mecánico,En Estudio,./0.png
-68.49719513,-33.5006592,YPF.Md.CD.a-96,"152959",VIZCACHERAS,CAÑADA DURA,961.710000000000036,EXPLOTACION,AVANZADA,Otro tipo,Sin Sistema de Extracción,En Reserva para Recup. Sec./Asist.,./0.png
-68.82816572,-33.27211473,YPF.Md.U.a-140,"152973",BARRANCAS,UGARTECHE,859.850000000000023,EXPLOTACION,AVANZADA,Petrolífero,Bombeo Mecánico,Extracción Efectiva,./0.png
-68.82816572,-33.27211473,YPF.Md.U.a-140,"152974",BARRANCAS,UGARTECHE,859.850000000000023,EXPLOTACION,AVANZADA,Petrolífero,Bombeo Mecánico,Extracción Efectiva,./0.png
-68.76496921,-33.15323985,YPF.Md.B-381,"153127",BARRANCAS,BARRANCAS,848.299999999999955,EXPLOTACION,DESARROLLO,Otro tipo,Sin Sistema de Extracción,A Abandonar,./0.png
-68.80873749,-33.13830997,YPF.Md.B.a-508,"153128",BARRANCAS,BARRANCAS,1008.529999999999973,EXPLOTACION,AVANZADA,Inyección de Agua,Sin Sistema de Extracción,En Inyección Efectiva,./0.png
-68.48055725,-33.54188865,YPF.Md.Vi-1131,"153132",VIZCACHERAS,VIZCACHERAS,954.460000000000036,EXPLOTACION,DESARROLLO,Petrolífero,Electrosumergible,Extracción Efectiva,./0.png
-68.81127841,-33.22505742,YPF.Md.BS.a-20,"153293",BARRANCAS,BARRANCAS SUR,911.950000000000045,EXPLOTACION,AVANZADA,Otro tipo,Sin Sistema de Extracción,Abandonado,./0.png
-68.42556611,-33.55597302,YPF.Md.Vi-289(I),"153297",VIZCACHERAS,VIZCACHERAS,912.559999999999945,EXPLOTACION,DESARROLLO,Petrolífero,Electrosumergible,Extracción Efectiva,./0.png
-68.48363781,-33.54686763,YPF.Md.Vi-1106,"153444",VIZCACHERAS,VIZCACHERAS,961.080000000000041,EXPLOTACION,DESARROLLO,Inyección de Agua,Sin Sistema de Extracción,En Inyección Efectiva,./0.png
-68.49232601,-33.55121881,YPF.Md.ViO-19,"153445",VIZCACHERAS,VIZCACHERAS,990.879999999999995,EXPLOTACION,DESARROLLO,Petrolífero,Bombeo Mecánico,Extracción Efectiva,./0.png
-68.39359382,-33.59705752,YPF.Md.Vi-1113,"153578",VIZCACHERAS,VIZCACHERAS,881.919999999999959,EXPLOTACION,DESARROLLO,Petrolífero,Bombeo Mecánico,Extracción Efectiva,./0.png
-68.42635665,-33.54105924,YPF.Md.Vi-10(I),"153727",VIZCACHERAS,VIZCACHERAS,894.110000000000014,EXPLOTACION,DESARROLLO,Petrolífero,Electrosumergible,Extracción Efectiva,./0.png
-68.47281396,-33.54109318,YPF.Md.Vi-1061,"153728",VIZCACHERAS,VIZCACHERAS,942.960000000000036,EXPLOTACION,DESARROLLO,Petrolífero,Electrosumergible,Extracción Efectiva,./0.png
-68.40100843,-33.55196174,YPF.Md.Vi-268(I),"153846",VIZCACHERAS,VIZCACHERAS,873.240000000000009,EXPLOTACION,DESARROLLO,Petrolífero,Electrosumergible,Extracción Efectiva,./0.png
-68.44870817,-33.52493092,YPF.Md.Vi.a-1138,"154168",VIZCACHERAS,VIZCACHERAS,913.830000000000041,EXPLOTACION,AVANZADA,Inyección de Agua,Sin Sistema de Extracción,En Inyección Efectiva,./0.png
-68.48694361,-33.55139948,YPF.Md.ViO-12,"154169",VIZCACHERAS,VIZCACHERAS,975.169999999999959,EXPLOTACION,DESARROLLO,Petrolífero,Bombeo Mecánico,Extracción Efectiva,./0.png
-68.7058171,-33.28623787,AS.Md.RT-7,"154528",RIO TUNUYAN,RIO TUNUYAN,743.950000000000045,EXPLOTACION,DESARROLLO,Otro tipo,Bombeo Mecánico,Abandonado,./0.png
-68.52413,-33.4876299,YPF.Md.CD-60,"154529",VIZCACHERAS,CAÑADA DURA,974.309999999999945,EXPLOTACION,DESARROLLO,Inyección de Agua,Sin Sistema de Extracción,En Inyección Efectiva,./0.png
-68.34502017,-33.5592717,YPF.Md.Vi.IA-IP6,"154730",VIZCACHERAS,VIZCACHERAS,801.389999999999986,SERVICIO,INYECTOR DE AGUA,Inyección de Agua,Sin Sistema de Extracción,En Inyección Efectiva,./0.png
-68.49700935,-33.48601813,YPF.Md.CD-90,"154888",VIZCACHERAS,CAÑADA DURA,957.230000000000018,EXPLOTACION,DESARROLLO,Petrolífero,Electrosumergible,Extracción Efectiva,./0.png
-68.52002787,-33.4964249,YPF.Md.CD-92,"154889",VIZCACHERAS,CAÑADA DURA,978.139999999999986,EXPLOTACION,DESARROLLO,Petrolífero,Electrosumergible,Extracción Efectiva,./0.png
-68.80413134,-33.05265665,YPF.Md.ECP-96(d),"154890",BARRANCAS,ESTRUCTURA CRUZ DE PIEDRA,864.649999999999977,EXPLOTACION,DESARROLLO,Petrolífero,Bombeo Mecánico,Extracción Efectiva,./0.png
-68.48460019,-33.54229701,YPF.Md.ViO-21,"154892",VIZCACHERAS,VIZCACHERAS,960.330000000000041,EXPLOTACION,DESARROLLO,Otro tipo,Sin Sistema de Extracción,Abandonado,./0.png
-68.48282477,-33.5395835,YPF.Md.ViO-25,"154893",VIZCACHERAS,VIZCACHERAS,962.149999999999977,EXPLOTACION,DESARROLLO,Petrolífero,Electrosumergible,Extracción Efectiva,./0.png
-68.81044215,-33.13532945,YPF.Md.B-581,"155005",BARRANCAS,BARRANCAS,1006.929999999999950,EXPLOTACION,DESARROLLO,Petrolífero,Bombeo Mecánico,Extracción Efectiva,./0.png
-68.846865,-33.393455,YPF.Md.MV.x-1,"155006",MESA VERDE,MESA VERDE,840.000000000000000,EXPLORACION,EXPLORACION,Petrolífero,Electrosumergible,Extracción Efectiva,./0.png
-68.91908006,-33.30271099,YPF.Md.U-165,"155010",BARRANCAS,UGARTECHE,967.590000000000032,EXPLOTACION,DESARROLLO,Otro tipo,Electrosumergible,Abandonado,./0.png
-68.91908006,-33.30271099,YPF.Md.U-165,"155011",BARRANCAS,UGARTECHE,967.590000000000032,EXPLOTACION,DESARROLLO,Otro tipo,Electrosumergible,Abandonado,./0.png
-68.80740889,-33.14448231,YPF.Md.B-582(d),"155189",BARRANCAS,BARRANCAS,997.909999999999968,EXPLOTACION,DESARROLLO,Petrolífero,Electrosumergible,Extracción Efectiva,./0.png
-68.81838527,-33.05569655,YPF.Md.ECP-94(d),"155190",BARRANCAS,ESTRUCTURA CRUZ DE PIEDRA,878.340000000000032,EXPLOTACION,DESARROLLO,Petrolífero,Electrosumergible,Extracción Efectiva,./0.png
-68.92078722,-33.31087478,YPF.Md.U-57,"155194",BARRANCAS,UGARTECHE,966.950000000000045,EXPLOTACION,DESARROLLO,Petrolífero,Bombeo Mecánico,Extracción Efectiva,./0.png
-68.46681791,-33.54376568,YPF.Md.Vi-1054,"155197",VIZCACHERAS,VIZCACHERAS,935.830000000000041,EXPLOTACION,DESARROLLO,Otro tipo,Electrosumergible,En Estudio,./0.png
-68.80441981,-33.07418807,YPF.Md.ECP-101,"155375",BARRANCAS,ESTRUCTURA CRUZ DE PIEDRA,960.490000000000009,EXPLOTACION,DESARROLLO,Petrolífero,Electrosumergible,Extracción Efectiva,./0.png
-68.80441981,-33.07418807,YPF.Md.ECP-101,"155376",BARRANCAS,ESTRUCTURA CRUZ DE PIEDRA,960.490000000000009,EXPLOTACION,DESARROLLO,Petrolífero,Electrosumergible,Extracción Efectiva,./0.png
-68.81173558,-33.04515818,YPF.Md.ECP-91(d),"155377",BARRANCAS,ESTRUCTURA CRUZ DE PIEDRA,895.000000000000000,EXPLOTACION,DESARROLLO,Otro tipo,Electrosumergible,Abandonado,./0.png
-68.71459074,-33.25696806,YPF.Md.LC-37,"155378",BARRANCAS,LUNLUNTA-CARRIZAL,788.259999999999991,EXPLOTACION,DESARROLLO,Petrolífero,Electrosumergible,Extracción Efectiva,./0.png
